contenido,tipo
"Fiscal Sandra Castro asegura que ""Los Cuellos Blancos"" alcanza a miembros de FP",politica
"Bartra: ""Preocupa que Zeballos haya dicho que lo que no está prohibido, les está permitido""",politica
Ex congresista Virgilio Acuña pagó S/50 mil de la reparación civil de Antauro Humala,politica
"Martín Vizcarra sobre cuestión de confianza: ""Son días de grandes decisiones""",politica
"Anatomía de un instante, la columna de José Carlos Requena",politica
Constitucionalistas se pronuncian sobre cuestión de confianza,politica
TC sanciona a magistrado Carlos Ramos Núñez por incidente en Trujillo,politica
Congreso no llegó a acuerdo para recomponer comisiones con nuevas bancadas,politica
Congreso: el lado B del debate sobre la cuestión de confianza | FOTOS,politica
Nuevo Perú y Frente Amplio ratifican que votarán contra la cuestión de confianza,politica
Del Solar: Esta cuestión de confianza no es una amenaza al Legislativo,politica
"Carlos Tubino: “Estamos a favor de la reforma política, pero consensuada”",politica
"Mauricio Mulder: ""Votaremos como corresponde a nuestra conciencia""",politica
Club de la construcción: Ratifican prisión preventiva para hermano de Carlos Paredes,politica
Cuestión de confianza: así fue el recorrido de Salvador del Solar al Congreso | FOTOS,politica
Ejecutivo insiste y presenta nuevo proyecto sobre inmunidad parlamentaria,politica
Daniel Salaverry: Los escenarios tras la recomendación de Ética para suspenderlo,politica
"Vizcarra: ""Si dan la confianza y luego no se cumple lo ofrecido, sería una negación""",politica
Así fue la primera cuestión de confianza que presentó Martín Vizcarra,politica
Los caminos de la cuestión de confianza,politica
PCM: Designan a jefe de asesores y a nueva secretaria general,politica
Opiniones divididas sobre el pedido del Ejecutivo,politica
Congreso: Anuncian creación de nueva bancada Acción Republicana,politica
Poder Judicial dicta 12 meses de prisión preventiva contra Hinostroza,politica
Juan Sheput: Rosas y Olaechea querían una actitud más suave con Pedro Chávarry,politica
Carlos Tubino cuestiona declaración de testigo sobre nexos entre FP y CNM,politica
Javier Barreda: ex ministro de Trabajo falleció a causa de un infarto,politica
Caso Chávarry: jueces supremos también fueron invitados a cena de Hinostroza [AUDIOS],politica
Otra vez Andrés,politica
Cuestión de confianza: solo dos fueron negadas por el Congreso desde 1993,politica
Comisión de Ética aprobó informe que recomienda suspender 120 días a Salaverry,politica
"""En la Constitución no se ha implementado cómo hacer exigible la confianza otorgada""",politica
Fiscalía de la Nación presenta denuncia contra congresista Roberto Vieira,politica
FP sufre otras dos renuncias y hoy perdería mayoría en instancias claves,politica
Fuerza Popular: Francisco Villavicencio renunció de forma irrevocable a la bancada,politica
Congresista Nelly Cuadros renuncia a la bancada de Fuerza Popular,politica
Bancada de Fuerza Popular publicó video tras renuncia de dos congresistas,politica
"Julio Guzmán: Si el Congreso no cumple con aprobar reformas, debe ser cerrado",politica
Comisión de Ética archiva denuncias contra Carlos Bruce y Maritza García,politica
Fuerza Popular: la lista de congresistas que renunciaron a la bancada | FOTOS,politica
"Congreso aprobó, por mayoría, cuestión de confianza planteada por el Ejecutivo",politica
"Salvador del Solar: ""Avancemos por una política libre de corrupción""",politica
"""Los que votamos a favor en Fuerza Popular creemos que se respetará la Constitución""",politica
Cuestión de confianza: este es el documento enviado por el Congreso a Martín Vizcarra,politica
Cuestión de confianza: Así informa la prensa internacional sobre su aprobación [FOTOS],politica
"Confianza y cinismo, la columna de Eduardo Dargent",politica
"Martín Vizcarra tras voto de confianza: ""El rumbo trazado continúa""",politica
Yesenia Ponce: Comisión aprueba levantarle la inmunidad a congresista,politica
Luciana León: Levantamiento de inmunidad de Moisés Mamani se define este jueves,politica
"Bartra: ""No voy a dar mi voto para que se apruebe la cuestión de confianza""",politica
Octavio Salazar retorna al Congreso tras permanecer alejado por problemas de salud,politica
Mercedes Araoz: Se puede volver a revisar proyecto de inmunidad esta legislatura,politica
Moisés Mamani pidió reprogramar cita ante comisión de levantamiento de inmunidad,politica
"Javier Velásquez Quesquén: ""En ningún caso vamos a votar por la confianza""",politica
Congreso de la República: Se posterga la reestructuración de comisiones,politica
Otra vez Andrés,politica
Verdadero o falso: el 'fact checking' del debate de la cuestión de confianza,politica
"Discurso de Del Solar fue para la ciudadanía, opinan analistas",politica
Keiko Fujimori: Corte Suprema analizará pedido para apartar a dos jueces del caso,politica
Poder Judicial pide levantar la inmunidad de congresista Betty Ananculi,politica
Salvador del Solar: el discurso con el que planteó la cuestión de confianza [FRASES],politica
Las palabras que más repitió Salvador del Solar ante el Congreso | INTERACTIVO,politica
¿Qué bancadas anunciaron su apoyo a la cuestión de confianza del Ejecutivo?,politica
"Rosa Bartra: La cuestión de confianza ""pedida hoy es inconstitucional""",politica
Otra vez Andrés,politica
"""Salaverry tiene derecho a presentar un amparo, pero este caso no ha concluido""",politica
¿Cuáles fueron las palabras más repetidas en el debate de la cuestión confianza?,politica
Araoz: Espero que nuevo cronograma de Constitución permita cumplir con plazos,politica
Montenegro: Congreso debe respetar la esencia de los proyectos de reforma,politica
Rosa Bartra: “No había necesidad de imponer y poner en vilo al país”,politica
Moisés Mamani: el congresista que podría perder su inmunidad por segunda vez,politica
Comisión de Ética sesionará de urgencia tras recurso de Daniel Salaverry,politica
Daniel Salaverry: miembros de la Comisión de Ética critican recurso de amparo,politica
"Salaverry: ""Me defenderé de quienes desean imponer una dictadura parlamentaria""",politica
"Mucho ruido por nada, la columna de María Alejandra Campos",politica
Verdadero o falso: el 'fact checking' del debate de la cuestión de confianza (II),politica
Betty Ananculi: comisión admite a trámite pedido para levantar su inmunidad,politica
Ministro Zeballos saluda nuevo cronograma de reforma acordado en Constitución,politica
Bruce sobre Vizcarra: en la plancha “había demasiados blancos” y se necesitaba “un provinciano”,politica
"Zeballos sobre Bruce: Fue un exabrupto,un mensaje que no se debe reiterar",politica
Fuerza Popular votó dividida la cuestión de confianza del Ejecutivo,politica
Prisión preventiva: audiencia de pleno jurisdiccional será el 9 de julio,politica
Comisión de Constitución acuerda nuevo cronograma para reforma política,politica
PJ dictará la primera sentencia vinculada al Caso Odebrecht,politica
Con confianza para la reforma política,politica
Otra vez Andrés,politica
Ejecutivo inició diálogo con bancadas sobre reforma política,politica
Comisión de Constitución inició debate de proyectos del Ejecutivo,politica
Vizcarra: Pocas veces el Perú ha tenido la gran oportunidad de cambiar su historia,politica
Vizcarra preside ceremonia por el 139 aniversario de la Batalla de Arica,politica
Tubino: En FP no tenemos los votos para sacar a Salaverry de la Mesa Directiva,politica
Comisión de la JNJ se presenta este lunes ante la Comisión de Constitución,politica
Daniel Salaverry: ¿Por qué presentó recurso contra Ética en La Libertad?,politica
Comisión de Constitución: Solo una bancada respalda el proyecto sobre inmunidad,politica
Procuraduría pide S/20 millones de reparación civil contra Humala y Heredia,politica
Zeballos: “Es buen síntoma que hayan corregido agenda de Constitución”,politica
Keiko Fujimori: Corte Suprema rechaza recusación contra dos jueces supremos,politica
Daniel Salaverry: Juzgado admite a trámite recurso contra la Comisión de Ética,politica
"Se posterga interrogatorio de fiscalía a Léo Pinheiro, ex presidente de OAS",politica
Chávez Cotrina espera que acusación contra Pedro Chávarry cambie en el pleno,politica
"""Estoy muy seguro que en el 2021 muchos no se irán a su casa, sino a Castro Castro""",politica
Presidenta de la Confiep: La alternancia y paridad limitan el derecho de la libertad,politica
Mamani: aprueban informe para levantarle la inmunidad por falsear hoja de vida,politica
Salaverry: No hay garantías para un proceso imparcial en Comisión de Ética,politica
Vizcarra: Encontramos resistencia en el Congreso cuando planteamos reformas,politica
Vladimir Cerrón participó en actividad junto a Nicolás Maduro,politica
"Zeballos: Bartra ""no termina de entender"" qué ha significado la cuestión de confianza",politica
Poder Judicial dispone que fiscal Abel Concha siga con prisión preventiva,politica
Dictan nueve meses de impedimento de salida a implicados en fuga de Hinostroza,politica
"Daniel Salaverry: no solo demanda amparo, también presentaría medida cautelar",politica
Poder Judicial rechaza hábeas corpus a favor de Keiko Fujimori,politica
Ananculi acudirá a comisión que evaluará pedido para levantar su inmunidad,politica
Roberto Vieira: así respondió ante la fiscalía cuando fue sometido a peritaje,politica
"Villanueva: Los proyectos de reforma política necesitan ""algunos ajustes""",politica
Tubino: FP no descarta apoyar una Mesa Directiva liderada por otra bancada,politica
Estas son las frases políticas más resaltantes de la semana,politica
Denuncian a Letona ante la Comisión de Ética por tráfico de influencias,politica
Recomiendan archivar en parte denuncia de Ávalos contra Chávarry,politica
Mercedes Araoz: las frases que dejó en entrevista con El Comercio,politica
Plantean sancionar a congresistas por declaraciones que afecten al Congreso,politica
Becerril solicita datos a Municipalidad de Chiclayo pese a controversia,politica
"¿Quiénes asesoran al presidente Vizcarra?, por Juan Paredes Castro",politica
Reforma política: la propuesta que coloca a los peruanos más cerca de las urnas,politica
Otra vez Andrés y el humor político de la semana,politica
"Después de la confianza, la columna de Martín Tanaka",politica
Martín Vizcarra: el notorio error del presidente en su repaso de la Batalla de Arica,politica
"Cuestión de confianza, la historia secreta [Crónica]",politica
Moisés Mamani y Betty Ananculi: inmunidad parlamentaria en vilo,politica
Comisión de Ética espera descargos de Becerril por presuntos sobornos,politica
Salaverry: claves del caso que podría dejarlo fuera del Congreso temporalmente,politica
Legislatura concluye el 15 de junio: reforma política y otros temas pendientes,politica
