contenido,tipo
En el marco de las pesquisas por lalicitación del Terminal Norte Multipropósito del Puerto del Callao.,politica
"Juan Manuel Duarte presentó su renuncia porque consideró que hay ""mucha inestabilidad"" en el Ministerio Público",politica
"Los portavoces de Fuerza Popular no se presentaron a la sesión. El vocero del Apra, Mauricio Mulder, se retiró por la presencia de los representa...",politica
"El presidente del Consejo de Ministros aseguró que el pedido del Gobierno es que se debata la ley, no que se apruebe tal y como está",politica
"El vocero de Fuerza Popular, Carlos Tubino, informó que su bancada no iba a participar en la sesión convocada para esta mañana",politica
El primer expediente contra el fiscal de la Nación fue presentado hace más de cuatro meses y aún no ha sido revisado,politica
En la Junta de Portavoces se planeaba definir si se exoneraba del debate en comisión el proyecto de ley que declara en emergencia al Ministerio P...,politica
"“No podemos estar inmersos en una telenovela de héroes y villanos, la justicia es mucho más que eso”",politica
El fiscal superior habló sobre la nueva agenda del equipo especial del Caso Lava Jato en Brasil y aseguró que el acuerdo de colaboración con Odeb...,politica
Un especial web en el que podrás ver el estado actual de todos los casos que tiene el Equipo Especial de la fiscalía bajo su cargo,politica
"El titular del Congreso respondió al portavoz principal de la bancada fujimorista, Carlos Tubino, quien anunció que su bancada no participará en ...",politica
"Carlos Tubino, vocero de Fuerza Popular, señaló, sin embargo, que su bancada está a favor de priorizar las denuncias constitucionales contra el f...",politica
Expertos evalúan los alcances del proyecto del Ejecutivo para declarar en emergencia el Ministerio Público. La eventual injerencia en la instituc...,politica
Las angustias procesales y distintas formas de encarar su defensa apurarían el fin de una alianza poco programática y muy combustible,politica
"El presidente del Consejo de Ministros, César Villanueva, lamentó la renuncia de Silvia Pessah",politica
"El canciller chileno llama la atención sobre la crisis nicaragüense, tan acuciante como la venezolana; y explica sus razones contra el Pacto Migr...",politica
"El portavoz de Fuerza Popular, Carlos Tubino, dijo que su grupo definirá hoy su postura. Su colega Aramayo le pidió que firme solicitud.",politica
El portavoz fujimorista reiteró que su bancada no respaldará que propuesta que declara en emergencia la fiscalía sea exonerada de trámite de comi...,politica
"Discrepancias. Según expertos, la medida inhabilita de inmediato al fiscal de la Nación, pero autoridades del CAL afirman lo contrario",politica
El fiscal José Domingo Pérez detalló que hay indicios de que el lacrado del despacho de Juan Manuel Duarte fue manipulado,politica
"El legislador Carlos Tubino señaló en Twitter que Alberto de Belaunde ha ""difamado y humillado"" a Fuerza Popular en el pleno del Congreso del 7 d...",politica
"Hoy el fujimorismo busca sacarlo de la Presidencia del Congreso, pero el 15 de octubre del año pasado lo apoyó para que no prosperara un pedido d...",politica
La fiscal de la Nación indicó queocupará el cargo hasta que se instale la Junta Nacional de Justicia,politica
"Según fuentes de El Comercio, la fiscal llegó con un aspirante a colaborador. El objetivo habría sido que reconozca el domicilio del ex fiscal de...",politica
"Los congresistas se enfrentaron luego de que Yonhy Lescano calificó de ""mentirosa"" a la titular de este grupo de trabajo",politica
"En su primer mensaje como fiscal de la Nación interina, expresó su respaldo a todos los fiscales que luchen contra la corrupción",politica
Procedimiento aprobado solo con votos de Fuerza Popular pone requisitos a legisladores que quieren renunciar a sus bancadas para formar otras,politica
El vocero de Peruanos por el Kambio descartó que vayan a pedir la renuncia de César Villanueva en su cita con el presidente este miércoles,politica
"Fiscal supremo Pablo Sánchez consideró que Pedro Chávarry debió renunciar ""hace un tiempo atrás"" a su cargo de titular del Ministerio Público",politica
"El presidente de la Subcomisión de Acusaciones Constitucionales asumió el cargo en agosto pasado, un mes después que se desató el escándalo por l...",politica
Rosa María Venegas asegura que decidió ingresar al despacho de Juan Manuel Duarte luego de consultar a otras personas,politica
"El defensor del Pueblo, Walter Gutiérrez, afirmó que la renuncia de Pedro Chávarry cierra un capítulo y abre una “agenda urgente” de reforma del ...",politica
"Legisladores de diversas bancadas se mostraron a favor de la designación de la flamante fiscal de la Nación, tras la renuncia de Pedro Chávarry",politica
También advirtió que se ha puesto en riesgo la investigación porque se violó el lacrado de la oficina del asesor de Pedro Chávarry,politica
Rosa María Venegas Mello admitió haber ingresado a una oficina lacrada por el fiscal Pérez en el marco de la investigación a Keiko Fujimori,politica
El procurador anticorrupción indicó que serán “muy exigentes con la fiscal de la Nación para que pueda atender todas las denuncias”,politica
El fiscal coordinador del equipo especial Lava Jato estimó que la firma del acuerdo de colaboración con Odebrecht sería a fines de enero,politica
Congresistas de Fuerza Popular solicitaron también la priorización de las denuncias contra el fiscal supremo Pablo Sánchez,politica
La Junta de Fiscales Supremos aceptó la dimisión de Chávarry. La fiscal interina deberá convocar a elecciones en 60 días ,politica
"Mediante un documento, presentado esta mañana, se aparta del cargo de fiscal de la Nación",politica
"La parlamentaria de Fuerza Popular tuvo en el pasado como asesora a Rosa María Venegas, quien ingresó a una oficina lacrada en el MP",politica
Diferentes medios internacionales dieron cuenta sobre la dimisión del fiscal de la Nación,politica
Rosa Venegas fue identificada como una de las personas que ingreso a la oficina lacrada del asesor Juan Manuel Duarte Castro,politica
El fiscal de la Nación cuestionó que el fiscal José Domingo Pérez haya lacrado una oficina de uno de sus asesores,politica
La salida de Pedro Chávarry de la dirección del Ministerio Público amerita un breve recuento sobre otros casos,politica
El fiscal supremo presentará su carta de renuncia al cargo de titular del Ministerio Público este martes,politica
Fuerza Popular plantea evaluar todos los casos contra fiscales supremos. Entre ellos está Pedro Chávarry,politica
"Ex fiscal Víctor Cubas considera que Zoraida Ávalos, quien asumiría el cargo de fiscal de la Nación, debe hacerlo de manera interina hasta que se...",politica
Las imágenes de la cámara de seguridad captaron a todas las personas que ingresaron a las oficinas lacradas por José Domingo Pérez,politica
Fuerza Popular frustró sesión en la que se iba a debatir la crisis en el Ministerio Público,politica
La Inspectoría General de la PNP anunció pesquisas administrativas disciplinarias tras la denuncia de ingreso no autorizado a un ambiente sellado...,politica
,politica
“Aun quienes respaldan la acción del Ejecutivo [...] se cuidan de respaldar plenamente el contenido del proyecto”,politica
Tras numerosos cuestionamientos y denuncias dejará el cargo de fiscal de la Nación. Zoraida Ávalos asumiría de forma interina,politica
"El portavoz de Fuerza Popular aseguró que ""el respeto a la institucionalidad"" de su bancada logró el efecto esperado",politica
El fiscal superior coordinador del Equipo Especial del Caso Lava Jato informó que personal afín a Chávarry ingresó ilegalmente al ambiente donde ...,politica
"El ex fiscal de la Nación (2015-2018) señaló que declinará a favor de su colega Zoraida Ávalos, quien le sigue en antigüedad en la Junta de Fisca...",politica
"César Vásquez y Edmundo del Águila, vocero de ambas bancadas, saludaron la renuncia anunciada por el fiscal de la Nación, pero consideraron que d...",politica
Casi todos los integrantes de la bancada de Fuerza Popular se retiraron del hemiciclo luego de protagonizar discusiones con colegas de otros grup...,politica
"Congresistas de diversas bancadas se pronunciaron en torno a la disidencia del fiscal de la Nación, quien presentará su carta de renuncia este ma...",politica
Un repaso desde su asunción a la dirección del Ministerio Público y su vinculación con la organización criminal Los Cuellos Blancos del Puerto,politica
"Rolando Réategui informó que mañana presentará su carta de renuncia al vocero de la bancada fujimorista, Carlos Tubino",politica
"En su carta lamenta que ""las medidas adoptadas"" en su gestión como titular del Parlamento ""no hayan tenido el respaldo"" de un sector del fujimori...",politica
Representantes de distintos grupos representados en el Congreso se manifestaron sobre iniciativa de Fuerza Popular contra el titular de la Mesa D...,politica
"Vocero de la Célula Parlamentaria Aprista, Mauricio Mulder, dijo a El Comercio que considera que la iniciativa es reactiva y que “esto la debilit...",politica
Los congresistas Glider Ushñahua y Miguel Castro se mostraron en contra del pedido de su bancada que busca sacar a Daniel Salaverry de la preside...,politica
Iniciativa presentada ayer por la bancada de Fuerza Popular es el único punto de la agenda,politica
Secretaría técnica entregará este viernes los informes de calificación a los miembros de la Subcomisión. Frente Amplio cuestiona que la discusión...,politica
¿Tiene impacto su alejamiento de Fuerza Popular en su cargo de presidente del Congreso? ¿Se podría sumar a una nueva agrupación?,politica
